GSM146300	GSM146307	GSM146308	GSM146309	GSM146310	GSM146311	GSM146312	GSM146313	GSM146314	GSM146315	GSM146334	GSM146335
ERCC4	1.92599941855622	3.18586654531133	2.32192809488736	3.65535182861255	2.82781902461732	3.21723071622067	1.8073549220576	0.584962500721156	2.67807190511264	0.925999418556223	4.16188768237689	3.59693514238723
PAFAH1B2	4.14567745519564	3.54843662469604	3.36457243229586	3.91647664443772	4.0703893278914	3.21723071622067	3.98185265328974	3.8073549220576	3.68929916053589	3.30742852519225	3.53605290024021	4.15380533607904
CXCL11	-1.51457317282976	-2.32192809488736	3.39231742277876	1.84799690655495	-1.51457317282976	0.963474123974886	-1.32192809488736	-1.32192809488736	0.321928094887362	1.10433665981474	2.13750352374994	0.84799690655495
GZMB	3.53605290024021	0.37851162325373	3.65535182861255	6.61911951145322	6.09803208296053	10.1503819688178	1.96347412397489	8.40087943628218	0.263034405833794	0.925999418556223	2.26303440583379	4.45285896471381
DNASE1	-0.321928094887362	0.485426827170242	1	1.20163386116965	-0.15200309344505	-0.736965594166206	-0.321928094887362	-0.15200309344505	-0.15200309344505	-0.15200309344505	0	0
TLR5	3.52356195605701	1.13750352374994	4.20163386116965	2.63226821549951	3.36457243229586	3.58496250072116	3.56071495447448	3.92599941855622	3.47248777146274	3.26303440583379	1.48542682717024	3.93545974780529
TEF	1.40599235967584	1.29278174922785	2.84799690655495	0.887525270741587	0.37851162325373	1.43295940727611	1.10433665981474	0.84799690655495	3	1.76553474636298	2.21723071622067	2.47248777146274
C6	3.15380533607904	2.58496250072116	3.12101540096137	2.48542682717024	2.82781902461732	1.92599941855622	3.93545974780529	3.91647664443772	2.4594316186373	2.56071495447448	3.35049724708413	2.13750352374994
SEC14L5	3.6667565918848	3.44625622988956	4.69488019279919	3.95419631038688	3.77610398807316	3.15380533607904	3.35049724708413	3.29278174922785	1.96347412397489	3.56071495447448	3.30742852519225	3.75488750216347
PTPRJ	4.15785216914174	3.81762325751143	4.93545974780529	4.28169825009883	3.39231742277876	4.17791779219584	3.39917109381982	2.21723071622067	4.38543103719352	4.33628338786443	4.38543103719352	4.29645740737124
GCFC2	5.93781516880342	6.19672506078603	6.11478344724985	6.46352437327118	5.67383905599044	5.98641093525204	6.20945336562895	6.36457243229586	6.31831684133498	7.06931549454008	6.27239650903748	6.31288295528436
TLR1	7.23553560671046	7.1106138055009	6.41616416473313	6.70735913208088	7.03342300153745	6.74550626586916	5.79441586635011	6.22110372536788	6.19770815795585	6.20163386116965	6.93663793900257	6.25927248703759
TRIM15	3.27798474729977	2.20163386116965	3.85798099512757	2.37851162325373	1.84799690655495	1.48542682717024	2.72246602447109	1.26303440583379	3.70043971814109	1.88752527074159	4.11270013274936	2.0703893278914
KCNJ13	1.88752527074159	1.90689059560852	1.76553474636298	1.26303440583379	2.18586654531133	-0.415037499278844	1.35049724708413	-0.62148837674627	2.15380533607904	0.925999418556223	-0.234465253637023	2.16992500144231
CORT	3.48542682717024	2.48542682717024	4.66106547980695	-0.736965594166206	1.67807190511264	3.16992500144231	2.70043971814109	3.37851162325373	1	3.18586654531133	0.584962500721156	3.39231742277876
PNN	10.0608310091691	10.0009858803807	9.99915442312268	10.2057932493972	9.83209884603913	9.72195361280139	10.1833872612489	10.1667907507182	10.1282521522774	10.0272148851598	9.88935185259465	9.92243574023315
ITGAX	6.32732808262995	6.26303440583379	2.48542682717024	3.90689059560852	6.18388345903223	6.43128865429159	4.97727992349992	5.17392693199981	5.85549144310187	3.75488750216347	3.57288966842058	2.35049724708413
GABPA	5.84799690655495	6.15583017155653	6.60880924267552	6.60288440871842	5.8972404255748	6.18388345903223	5.94251450533924	5.56071495447448	5.55458885167764	6.02901108665907	6.32012359804061	6.16992500144231
HSPA1L	4.68369645430652	5.15380533607904	3.56071495447448	4.22496636500027	4.49185309632967	4.52356195605701	4.67807190511264	3.24792751344359	3.48542682717024	4.43962313755712	4.10433665981474	3.6667565918848
STX11	4.09592441999854	4.66106547980695	2.78659636189081	4.49185309632967	5.84799690655495	5.72519581722666	4.0703893278914	4.48542682717024	0.485426827170242	3.81762325751143	3.81762325751143	3.15380533607904
ATP8A1	6.25171909260596	6.43712784427281	6.76088624278491	6.83857365266832	7.23026066466979	7.05148086534133	6.47897180503294	6.55305325276641	5.65248649491816	5.5298209465287	6.58871463558226	6.53915881110803
ITPK1	3.82781902461732	3.16992500144231	2.98185265328974	4.02680005934372	3.93545974780529	3.20163386116965	3.91647664443772	3.43295940727611	3.64385618977472	1.37851162325373	3.43295940727611	2.40599235967584
PLP1	2.51096191927738	2.60880924267552	0.678071905112638	2.43295940727611	2.35049724708413	-1	0.485426827170242	2.76553474636298	1.76553474636298	-0.514573172829758	3.27798474729977	1.92599941855622
CRYAA	1.32192809488736	2.78659636189081	4.5909612413426	2.96347412397489	0.485426827170242	0.37851162325373	2.16992500144231	2.90689059560852	0.584962500721156	-0.321928094887362	1.20163386116965	1
B3GALT4	5.44625622988956	5.12101540096137	4.41278152533848	4.68929916053589	5.36806987653208	5.05311133645956	5.99774402605963	5.23266075679027	5.39231742277876	5.60584986719498	4.94953493301701	4.57288966842058
HSP90AA1	11.3493365246163	11.3490323714917	11.5021107735361	11.5057123280149	11.1346188378523	11.2056710854578	11.0726015880934	11.1731149378001	10.9224357402331	11.1118855202214	11.2568278646307	11.1101896513613
EIF6	7.75688985507462	7.83857365266832	7.30924896081662	7.37242979233409	7.62935662007961	7.61618123133188	7.49105137636412	7.3741700760685	7.89602960297675	7.952450058359	7.39489136644259	7.52434581646254
FZD2	2.32192809488736	-0.15200309344505	0.37851162325373	3.23266075679027	3.47248777146274	1.96347412397489	2.10433665981474	-0.321928094887362	3.63226821549951	2.70043971814109	0.765534746362977	2.94485844580754
CHRNA3	1.8073549220576	0.84799690655495	1.43295940727611	1.32192809488736	0.584962500721156	0.584962500721156	1.53605290024021	1.53605290024021	3.01792190799726	1.76553474636298	1.92599941855622	1.96347412397489
LILRB3	4.11270013274936	5.09592441999854	5.83415498140132	4.14974711950468	3.6724253419715	3.7279204545632	2.44625622988956	3.24792751344359	4.15380533607904	4.5909612413426	5.69348695749933	5.38887833881199
DLGAP2	-0.0740005814437769	1.70043971814109	2.93545974780529	0.137503523749935	1.4594316186373	2.21723071622067	2.62058641045188	0	0	-0.321928094887362	0.84799690655495	1.72246602447109
CSF2	3.43295940727611	2.93545974780529	4.3327079336406	2.41953889151378	2.49825086752783	1.40599235967584	2.03562390973072	2.68929916053589	3.31469652565629	3.07895134139482	3.87282875953489	3.00898878322725
210230_at	5.877744249949	5.84297883178833	6.53294028837287	5.15785216914174	5.52669484554198	4.92599941855622	7.20065343636747	7.85984534392145	5.03121873061072	6.19770815795585	5.12515513132229	5.30012372456901
GRM4	3.37851162325373	2.29278174922785	5.53915881110803	3.73335434061383	3.6667565918848	2.4594316186373	3.97269265400426	3.35049724708413	4.41278152533848	4.06177619758669	2.48542682717024	4.78135971352466
IRX5	2.78659636189081	0	2.56071495447448	1.0703893278914	1.26303440583379	1.53605290024021	0.37851162325373	2.8073549220576	1.26303440583379	1.88752527074159	2.74416109557041	1.88752527074159
CDKN2D	5.08108392868763	5.13750352374993	4.18189764310839	4.80992886572143	5.56376827845203	6.09592441999854	5.24412594328373	5.15785216914174	5.00898878322726	5.08108392868763	5.1168637576909	5.08108392868763
ST20	5.00898878322726	5.1106138055009	6.22110372536788	6.23457795978457	5.2460279805281	5.04657836662033	5.17791779219584	5.55305325276641	4.86542397831313	4.93545974780529	6.15785216914174	6.15886210620845
B4GALT3	7.28169825009883	7.04984854945056	7.46270675067016	7.34961297182452	7.74685018309805	7.69209237542757	7.35138098067433	7.54920708935568	7.78920757534734	7.97670731184688	7.21042783040149	7.75488750216347
CAMP	1	1.0703893278914	3.29278174922785	1.37851162325373	1.76553474636298	2.72246602447109	1.26303440583379	3.56071495447448	2.43295940727611	1.43295940727611	1.32192809488736	1.53605290024021
ABCC8	1.82781902461732	1.29278174922785	2.0703893278914	1.90689059560852	1.16992500144231	1.32192809488736	0.925999418556223	0.432959407276106	1.35049724708413	0.963474123974886	1.03562390973072	1.48542682717024
SYN2	2.70043971814109	2.8073549220576	4.15380533607904	3.01792190799726	2.81762325751143	1.56071495447448	2.82781902461732	3.46597446450407	1.60880924267552	3.41278152533848	3.15380533607904	3.30742852519225
WNT7A	1.0703893278914	1.67807190511264	2.35049724708413	0.765534746362977	2.67807190511264	1.63226821549951	1.72246602447109	2.72246602447109	2.26303440583379	1.37851162325373	2.56071495447448	0.137503523749935
MADD	6.2881739681123	6.42794133250948	6.56224242422107	5.87528859822269	6.05202456048283	6.30924896081662	6.4749227003798	6.41616416473313	6.2460279805281	6.08958289312471	6.26772305162742	6.38370429247405
MS4A3	-1	-1.32192809488736	0.765534746362977	2.74416109557041	-1	3.57288966842058	0.678071905112638	2.78659636189081	2.32192809488736	-1.73696559416621	3.56071495447448	-1.32192809488736
RAD51B	4.84549005094437	4.65535182861255	4	4.59693514238723	3.43295940727611	3.51727569320958	4.12515513132229	3.10433665981474	4.27426166125705	3.8923910259134	4.57591736111815	4.25171909260596
RGS13	-2.32192809488736	-0.321928094887362	6.36981542428391	6.3019533951261	5.35402893805439	2.60880924267552	2.29278174922785	1.63226821549951	3.30742852519225	2.70043971814109	7.44294349584873	5.65821148275179
KCNK2	-1	-0.514573172829758	1.53605290024021	-0.321928094887362	-0.321928094887362	2.74416109557041	-1	0	-1	0.37851162325373	0.485426827170242	0.137503523749935
CRISP2	-0.514573172829758	2.29278174922785	-1	2.51096191927738	0.678071905112638	2.23266075679027	0.678071905112638	-1.73696559416621	0	2.4594316186373	2.94485844580754	1.76553474636298
KCNF1	2.63226821549951	0.584962500721156	5.19377174339668	3.77610398807316	3.03562390973072	2.56071495447448	3.56071495447448	1	1.67807190511264	2.76553474636298	2.60880924267552	1.13750352374994
GPR35	2.37851162325373	3.67807190511264	5.10852445677817	3.6667565918848	3.47248777146274	4.35755200461808	4.12101540096137	4.40599235967584	4.50462039240355	4.35755200461808	3.99095486039699	4.6724253419715
POU5F1P3	3.36457243229586	2.63226821549951	3.93545974780529	4.24792751344359	2.35049724708413	2.78659636189081	4.17791779219584	3.8972404255748	4.5668151540109	4.13750352374993	4.04439411935845	4.20163386116965
TRIM33	7.38758656581935	7.49705344454508	7.63263175211247	7.57478272083875	7.48864353985378	7.39403389536778	7.51017075115177	7.52199295640167	7.18388345903223	7.4093909361377	7.55497249615294	7.77247953819385
NIPAL3	3.60880924267552	3.20945336562895	2.30742852519225	3.39917109381982	3.12101540096137	2.95419631038688	3.35049724708413	2.03562390973072	3.14567745519564	3.55458885167764	3.58496250072116	3.96809075204526
RGS6	1.20163386116965	0.37851162325373	2.37851162325373	1.13750352374994	1.32192809488736	0.84799690655495	-0.321928094887362	0.263034405833794	0.485426827170242	1.48542682717024	0	-0.15200309344505
NEUROD2	2	3.54843662469604	5.48864353985378	3.48542682717024	3.74416109557041	2.84799690655495	3.79701297783614	4.10433665981474	2.96347412397489	3.73335434061383	4.17791779219584	4.76022094646651
MAGEA8	3.13750352374994	2.03562390973072	3.75488750216347	-0.15200309344505	2.90689059560852	1.67807190511264	0.137503523749935	3.21723071622067	0.37851162325373	0	2.51096191927738	-0.15200309344505
ZFAND5	9.26889283604316	9.24150654082283	9.25809487286651	9.28955784835356	9.41510794165287	9.31718646829205	9.40556697413807	9.53857696192052	9.00786824333334	9.26044914075333	9.02486262686334	9.12308675098106
NOL12	6.61765111942733	6.45779126025604	5.49505552836802	6.51569983828404	6.41616416473313	6.5909612413426	6.35049724708413	5.97956810009519	6.66106547980695	6.762880292917	6.48864353985378	6.55458885167764
AP4S1	5.63226821549951	5.8073549220576	5.4594316186373	5.88508622529017	4.75488750216347	4.48542682717024	4.96809075204526	4.72246602447109	5.17791779219584	4.95419631038687	5.55151601762801	5.64961545906341
GPR18	9.64511799597576	9.95099323197964	7.93014594790882	8.58308276750293	9.43650334601291	9.62862780216015	8.65570959551851	8.53216108498321	9.4377520723236	9.70908381255034	8.95390541512611	8.76586620990054
MPZ	3.10433665981474	2.72246602447109	3.37851162325373	3.24792751344359	2.98185265328974	0.765534746362977	0.925999418556223	2.4594316186373	4.00898878322726	2.82781902461732	0.678071905112638	2.10433665981474
TAB2	8.22496636500027	8.22568946001544	7.97096866052181	7.85112436288675	8.30993103239542	8.2749604721406	8.13005568234283	7.91587937883577	7.868822554775	7.92896244083598	8.0698525111258	8.02430859650289
KLRG1	4.57288966842058	4.44625622988956	5.32912359629157	4.63807383718072	5.13750352374993	5.96809075204526	4.33628338786443	5.21723071622067	4.48542682717024	3.78659636189081	4.62058641045188	4.32912359629157
NAT8	1.26303440583379	3.0703893278914	1.92599941855622	0.584962500721156	2.78659636189081	-0.321928094887362	1.84799690655495	-0.15200309344505	0.137503523749935	3.44625622988956	0.485426827170242	3.81762325751143
PCDH11Y	2.98185265328974	3.54843662469604	4.05311133645956	2.76553474636298	1.84799690655495	2.29278174922785	0.37851162325373	1.72246602447109	2.65535182861255	-1.32192809488736	3.15380533607904	3.21723071622067
MAGEA10	0.678071905112638	-0.514573172829758	1.48542682717024	0.263034405833794	-0.736965594166206	-0.514573172829758	0.485426827170242	0.263034405833794	-0.321928094887362	0	0.137503523749935	0.485426827170242
PEX2	7.73674015545321	7.90568784852686	7.75087443965685	8.06123616574775	7.8008998999203	7.90989308377004	7.85424505422013	7.72860081064319	7.95884267524324	8.01736520529273	7.9518675043269	7.84423498775875
REM1	3.76553474636298	4.83289001416474	5.56985560833095	4.19377174339668	4.05311133645956	3.35049724708413	4.63807383718072	4.49185309632967	3.88752527074159	3.73335434061383	4.35049724708413	4.55458885167764
XDH	4.21723071622067	3.65535182861255	4.88752527074159	5.21334728173344	3.53605290024021	4.5298209465287	4.55458885167764	4.38543103719352	4.92124588858559	4.32912359629157	4.62058641045188	4.30012372456901
MAB21L2	0.263034405833794	2.24792751344359	4.64961545906341	0.321928094887362	1.51096191927738	2.62058641045188	2	2.64385618977472	1.8073549220576	2.18586654531133	2.20163386116965	2.70043971814109
PDE6B	5.37503943134692	5.41953889151378	3.85798099512757	4.90207357931074	5.36806987653208	5.03562390973072	4.71699089440494	5.26303440583379	5.2667865406949	5.21334728173344	4.73876783680019	4.73876783680019
KLHL25	1.92599941855622	2	4.65535182861255	1.76553474636298	1.58496250072116	0.765534746362977	1.37851162325373	3.03562390973072	1.13750352374994	1.72246602447109	1.58496250072116	4.47248777146274
RECQL5	3.38543103719352	2.74416109557041	3.73335434061383	3.39231742277876	3.51096191927738	3.62058641045188	3.81762325751143	4.04439411935845	3.46597446450407	3.12928301694497	3.87282875953489	4.14567745519564
IFT20	7.51884982870769	7.55458885167764	7.54303182025524	7.6646250548693	7.31197531446116	7.5909612413426	7.21334728173344	7.00562454919388	7.231701199029	6.93545974780529	7.71836162613835	7.77676200178623
LILRA4	8.66888498426625	8.76121877592938	6.25738784269265	6.71287086768991	7.79181407116183	7.26397335480341	7.74483383749955	7.69905184401685	6.56376827845203	7.21916852046216	6.62497817956904	7.09169983413681
TNFSF13	4.94485844580754	5.04875931191986	2.23266075679027	4.92124588858559	5.14974711950468	5.36457243229586	5.5453506448223	5.70043971814109	5.26303440583379	5.34340782229781	4.88752527074159	5
FLT4	3.49825086752783	3.39231742277876	3.47248777146274	3	0	3.68929916053589	0.137503523749935	3.05311133645956	3.71149490665009	1.76553474636298	1.76553474636298	0.925999418556223
YWHAE	7.66320227857954	7.95361446119936	7.57591736111815	7.58270652678079	7.68229237143083	7.65033375384593	7.92955431573285	8.13955135239879	7.51333282374013	7.57667329251657	7.52356195605701	7.20359271420771
RBP3	1.0703893278914	2.26303440583379	4.17791779219584	2.20163386116965	3.08746284125034	2.58496250072116	0.84799690655495	3.85798099512757	1.72246602447109	2.65535182861255	0.678071905112638	2.29278174922785
DDX52	5.94016675048282	6.08108392868763	6.42794133250948	6.3327079336406	6.42290574261218	6.64817779572482	5.5909612413426	5.90448409790142	6.24792751344359	6.17192735435346	5.76818432477693	6
GZMH	4.16992500144231	4.04439411935845	2.48542682717024	5.97039353791468	7.38715571766298	9.62461270900574	2.88752527074159	6.87282875953489	1.26303440583379	1.37851162325373	0	4.29278174922785
TEKT2	3.29278174922785	0.584962500721156	1.53605290024021	-0.15200309344505	-1.32192809488736	2.94485844580754	-0.736965594166206	3.56071495447448	3.32192809488736	3.0703893278914	3.13750352374994	4.11270013274936
C8G	0.137503523749935	2.56071495447448	0.678071905112638	0.485426827170242	0.485426827170242	3.48542682717024	0.925999418556223	0	1.20163386116965	1.67807190511264	-0.15200309344505	1
CD1A	1.13750352374994	1.8073549220576	3.12101540096137	3.56071495447448	3.15380533607904	2.63226821549951	3.10433665981474	4.32912359629157	2.53605290024021	3.90689059560852	3.12101540096137	3.75488750216347
GNMT	4.77082904603249	4.56071495447448	4.98641093525204	3.62058641045188	4.56071495447448	3.83794324189103	5.16188768237689	4.91169158187234	4.4594316186373	3.37851162325373	4.53605290024021	4.36457243229586
SGCD	1.8073549220576	1.35049724708413	2.65535182861255	0.37851162325373	1.29278174922785	1.51096191927738	2.59693514238723	1.96347412397489	2.47248777146274	2.35049724708413	3.16992500144231	2.47248777146274
HECW1	4.3037807481771	3.78135971352466	4.21334728173344	3.43962313755712	3.04439411935845	4.22110372536788	3.88264304936184	3.63226821549951	3.97727992349992	3.60880924267552	3.46597446450407	4.40599235967584
NR5A1	2.8073549220576	3.10433665981474	3.85798099512757	2.92599941855622	2.0703893278914	2.37851162325373	0.765534746362977	3.33628338786443	1.58496250072116	3.99095486039699	3.43295940727611	3.76553474636298
RASSF9	1.76553474636298	1.32192809488736	3.52356195605701	2.76553474636298	2.94485844580754	2.43295940727611	2.90689059560852	2.74416109557041	2.76553474636298	2.4594316186373	3.63226821549951	3.75488750216347
MYT1	2.83794324189103	2.77610398807316	4.762880292917	3.44625622988956	2.73335434061383	1.72246602447109	2.41953889151378	2.29278174922785	3.27798474729977	2.12101540096137	3.68929916053589	3.27798474729977
TPO	2.03562390973072	-1.73696559416621	3.39231742277876	0	0.485426827170242	-0.514573172829758	1.96347412397489	0.678071905112638	-0.321928094887362	0.765534746362977	0.137503523749935	3.24792751344359
SLC22A6	2.36457243229586	0.722466024471091	4.28540221886225	3.07895134139482	0.485426827170242	0.137503523749935	-0.0740005814437769	0.137503523749935	-0.321928094887362	0.432959407276106	0.263034405833794	0.137503523749935
CLK4	8.9579726209154	9.02458563827827	8.99293833616581	9.00954872697226	9.24863919398464	9.16465556417991	8.78037572232529	8.73063995591679	9.23050085363911	9.13955135239879	8.71561885907482	8.85704791648716
BCL11A	8.55036201540073	8.39059890555246	8.1184220243132	7.54766574835342	6.93428059364002	7.06608919045777	8.07948478382682	8.24745286463493	8.35579154675365	8.63952159951083	8.71390197794766	8.39360496863922
SEPT4	1.92599941855622	0.765534746362977	2.43295940727611	1.82781902461732	0.632268215499513	2.10433665981474	1.29278174922785	2.8972404255748	2.62058641045188	0.485426827170242	1.13750352374994	2.78659636189081
CAMK4	3.64385618977472	3.08746284125034	1.20163386116965	3.877744249949	4.22496636500027	4.29278174922785	3.41953889151378	3.05311133645956	0.37851162325373	3.72246602447109	1.13750352374994	3.0703893278914
SLC6A2	0.137503523749935	0.37851162325373	1.13750352374994	0.263034405833794	0.485426827170242	-0.15200309344505	0.485426827170242	1.67807190511264	-0.15200309344505	0.765534746362977	1.20163386116965	1.13750352374994
IFNG	3.72246602447109	1.32192809488736	3.41953889151378	5.32553033156756	6.79051141189419	8.3961766182344	4.09592441999854	6.02014657311178	2.65535182861255	3.35049724708413	3.93545974780529	4.6667565918848
MS4A1	10.6017707884077	10.876516946565	9.61489384960502	10.1840074818168	8.37503943134693	8.77445763956529	9.25443814826726	9.03369829875055	10.6121313000134	10.4423215104798	9.8923910259134	10.428831222623
SMOX	2.23266075679027	2.47248777146274	2.64385618977472	1.70043971814109	3.58496250072116	2.76553474636298	2.30742852519225	3.67807190511264	1.72246602447109	1.84799690655495	2.54843662469604	1.58496250072116
SCN2B	2.40599235967584	1.84799690655495	3.49825086752783	3.31469652565629	0.925999418556223	2.76553474636298	0.137503523749935	2.58496250072116	1.72246602447109	2.82781902461732	3.19377174339668	-0.234465253637023
SLCO1B1	-0.321928094887362	3.75488750216347	3.98185265328974	2.72246602447109	-0.736965594166206	1.84799690655495	0.678071905112638	0.37851162325373	2.72246602447109	-0.514573172829758	0.137503523749935	2.20163386116965
PCDHGA8	4	5.11270013274936	3.96347412397489	4.32192809488736	2.58496250072116	1.92599941855622	2.16992500144231	-0.321928094887362	4.48542682717024	-0.321928094887362	3.03562390973072	3.49825086752783
LY9	7.7488637145357	7.88782986169403	8.48522554429013	8.53760669149529	7.59768014371589	7.21334728173344	7.65105169117893	7.86604249709684	8.01122725542325	8.66835318047296	8.30606168942834	8.36828818553468
RBBP4	8.68474862042163	8.70839418775667	7.74685018309805	8.43754402631547	8.43920755494128	8.43379405875492	8.2807707701306	8.1644041578813	8.64313466185727	8.45285896471381	8.49345520092618	8.57402579792481
SSNA1	5.94719858426206	6.18784690943957	6.01346225980656	5.6724253419715	6.17990909001493	6.20945336562895	6.46923479366766	6.10013667128545	6	5.85798099512757	5.04001567884788	5.91886323727459
CCKBR	2.8073549220576	1.32192809488736	3.95419631038688	0.765534746362977	2.65535182861255	3.4594316186373	1.58496250072116	3.99095486039699	1.48542682717024	3.18586654531133	2.40599235967584	0.137503523749935
SCTR	2.78659636189081	0.678071905112638	2.32192809488736	0.678071905112638	-0.15200309344505	0.137503523749935	0.84799690655495	1.20163386116965	2.16992500144231	0.263034405833794	1.20163386116965	0.84799690655495
SCN1A	-1.32192809488736	-1	2.82781902461732	-1.32192809488736	-2.32192809488736	2.60880924267552	-0.514573172829758	2.37851162325373	-0.736965594166206	-1.32192809488736	3.29278174922785	2.8073549220576
MTX1	6.52199295640167	6.47248777146274	6.66533591718518	6.27052894238072	7.07681559705083	6.877744249949	6.69348695749933	6.55305325276641	6.47411151394241	6.60436789989375	6.48864353985378	6.48220292629596
HIST1H2BG	1.60880924267552	2.77610398807316	7.02458563827827	6.64385618977472	5.64385618977472	5.82527683005487	2.33628338786443	2.8972404255748	5.50143914515887	3.24031432933371	7.60696034451027	7.44914864537544
TUBD1	6.08321336824898	5.87405920314115	6.40854204229686	6.38456792317383	5.60733031374961	5.63952159951083	5.98641093525204	5.96116025813664	5.88386515450979	6.16791986555194	6.44625622988956	6.4708621994137
LGR5	-1	-1.15200309344505	3.49825086752783	1.40599235967584	-0.736965594166206	1.26303440583379	1.78659636189081	1.23266075679027	1.58496250072116	-0.321928094887362	-0.234465253637023	2.0703893278914
LOC595101	9.148222340387	9.29186136958522	8.94251450533924	8.99463629050958	9.11452319739961	9.47350282465377	9.07975143109509	9.18834157601082	8.68964860828881	9.38067750722289	9.00140819439281	8.60991744529631
DEFB1	3.67807190511264	3.51096191927738	4.68369645430652	4.09592441999854	3.10433665981474	2.88752527074159	1.92599941855622	2.98185265328974	1.58496250072116	3.54843662469604	3.27798474729977	3.40599235967584
FUT6	1.13750352374994	1.67807190511264	2.13750352374994	1.37851162325373	1.13750352374994	3.18586654531133	1.32192809488736	1.20163386116965	1.20163386116965	2.0703893278914	2.98185265328974	2.32192809488736
GRIN2C	3.08746284125034	2.85798099512757	4.04439411935845	3.19377174339668	3.0703893278914	2.32192809488736	2.90689059560852	2.73335434061383	3.70597790168252	2.73335434061383	3.24792751344359	2.44625622988956
P2RX1	6.76818432477693	7.16992500144231	6.99548451887751	6.95768248616512	6.22496636500027	6.57893871309339	7.56529252058102	7.64313466185726	5.2667865406949	5.32553033156756	6.98299357469431	7.02901108665907
KCNJ1	-0.62148837674627	-0.736965594166206	3.33628338786443	-1.51457317282976	2.40599235967584	-1.15200309344505	1.70043971814109	1.78659636189081	1.10433665981474	2.76553474636298	2.10433665981474	1.20163386116965
RAB6C	8.46638240881356	8.33539035469392	7.66959375118833	7.67525138605026	8.14210705730255	8.19819945543749	8.12825215227739	8.08108392868763	8.38284014447524	8.30788384949487	7.94251450533924	8.16239132875691
CPNE6	2.10433665981474	2.18586654531133	1.60880924267552	1.10433665981474	0.887525270741587	2.0703893278914	2.01792190799726	2.03562390973072	0.963474123974886	1.60880924267552	1	1.53605290024021
MLLT4-AS1	2.37851162325373	3.13750352374994	3.81762325751143	2.13750352374994	2.60880924267552	1.67807190511264	0.765534746362977	2.65535182861255	2.88752527074159	2.26303440583379	3.51096191927738	3.05311133645956
SAPCD1	5.74416109557041	5.74685018309805	5.7279204545632	5.09169983413681	4.82273014794452	5.17791779219584	4.47897180503294	4.37155886261196	4.96347412397489	4.85299758761332	5.3037807481771	5.28169825009883
GRIN2B	2.18586654531133	0.84799690655495	4.31469652565629	2.01792190799726	2.73335434061383	2.97269265400426	3.37155886261196	1.65535182861255	2.77610398807316	3.03562390973072	3.48542682717024	3.01792190799726
SERPINB4	2.60880924267552	2	4.4757334309664	1.60880924267552	2.0703893278914	0	2.16992500144231	2.62058641045188	2.18586654531133	1.86789646399265	2.10433665981474	3.16188768237689
FLRT1	0.678071905112638	0	4.94485844580754	1.53605290024021	1.13750352374994	2.32192809488736	3.71149490665009	3.4594316186373	3.23266075679027	2.76553474636298	3.64385618977472	0.678071905112638
ODF2	4.87282875953489	4.83794324189103	5.59693514238723	4.90207357931074	4.05311133645956	4.50462039240355	5.29645740737124	5.07895134139482	4.97727992349992	5.37155886261196	4.4594316186373	5.25550073314839
CHEK2	5.29645740737124	5.00898878322726	4.71149490665009	5.4262647547021	4.37155886261196	4.49185309632967	4.95419631038687	4.86294724802092	5.20163386116965	5.18189764310839	4.51727569320958	5.20945336562895
BARX2	0.84799690655495	3.64385618977472	4.27052894238072	1.32192809488736	1.43295940727611	1.48542682717024	0.263034405833794	0.485426827170242	0.84799690655495	3.47248777146274	0.925999418556223	4.12928301694497
SLC11A1	3.33628338786443	3.10433665981474	5.52356195605701	3.26303440583379	3.92124588858559	4.12515513132229	3.54843662469604	4.43962313755712	4.03562390973072	3.04439411935845	4.04875931191986	4.53915881110803
GOLGA8B	9.02956331443266	9.06944976742778	9.08268130295035	9.03919323984743	8.8838651545098	8.79798569056491	8.95826269732954	9.15722059926741	8.93413313158226	8.86866824758828	8.98413359454098	9.54419169841571
RORA	4.70321146739115	3.46597446450407	3.6667565918848	3.56071495447448	5.99095486039699	6.96000193206808	4.40599235967584	5.06824086131282	2.35049724708413	2.60880924267552	3.12928301694497	1.86789646399265
HGS	7.42290574261218	7.17791779219584	7.16691625156997	6.76818432477693	6.45779126025604	6.8008998999203	7.26959425168337	6.90327934205614	6.95535930524299	6.5894638929561	7.11165734626313	6.97384083953315
RHD	0.137503523749935	1.82781902461732	2.05311133645956	1.74416109557041	-0.15200309344505	1.13750352374994	1.56071495447448	0.807354922057604	0.887525270741587	2.20163386116965	1.94485844580754	1.48542682717024
ALPPL2	4.24792751344359	3.8073549220576	2.98185265328974	2.4594316186373	3.16992500144231	3.23266075679027	3.13750352374994	3.88752527074159	1.76553474636298	2.98185265328974	2.63226821549951	1.43295940727611
SCN3A	1.63226821549951	-1.32192809488736	0.925999418556223	3.33628338786443	-1.73696559416621	2.0703893278914	1.67807190511264	-2.32192809488736	-1.73696559416621	-2.32192809488736	2.51096191927738	1.48542682717024
POFUT1	3.62058641045188	3.93073733756289	4.08746284125034	2.74416109557041	3.30012372456901	3.83289001416474	2.91647664443772	2.91647664443772	3.63807383718072	4.10433665981474	4.10852445677817	3.99095486039699
ARL17A	4.27798474729977	4.23266075679027	6.06824086131282	5.94016675048282	3.877744249949	4.21723071622067	4.57288966842058	4.70043971814109	4.19377174339668	3.44625622988956	6.46270675067016	5.73063995591679
