,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5
D3ZBJ0,1671.372937,1625.930883,959.0950337,2109.221275,2146.512855,2719.492787,1650.784144,2161.616469,2413.492847,1396.423003,4884.92087,1741.567026,3166.330934,665.6488911,7155.343355
D3ZBM3,8928.974119,10005.68464,7490.555834,13733.60159,9340.308846,8119.753378,11137.91685,10790.75486,16451,10945.098,14231.99384,8618.028419,15118.881,13788.28265,10676.30513
D3ZBN0,48094.11766,21360.60427,28712.20131,58944.55279,21929.94632,63867.06533,58273.5331,41759.71725,73727.1169,63364.05842,105003.4512,59736.11023,76281.65235,102066.5683,106453.7948
D3ZBS2,26113.12839,28736.30803,32713.80396,31288.93354,9227.675709,25462.29741,21932.13859,26722.60052,48424.78579,41160.23793,3398.416071,15238.34543,27396.20453,18875.44423,26429.05456
D3ZCA0,1222.355366,2458.586941,1642.776633,3506.689787,3254.218548,2959.296165,2327.399615,1780.996623,3033.140392,3344.732491,2665.494767,1913.761645,1520.02286,3180.486419,2204.766413
D3ZXD2,3367.257217,2919.860941,11136.55979,4797.043033,3510.417721,7378.982033,9847.93777,6232.047993,5302.100906,7450.235968,33968.77401,44162.45384,42205.96447,31203.99711,56094.47767
D3ZCI0,311786.2468,296768.9147,305138.1629,404426.8981,311834.4523,382798.4863,323996.2548,317363.2296,470277.0789,575143.6604,14108.16728,23339.98522,24042.99841,27858.13753,23688.26945
D3ZCR4,7742.47594,9981.142725,6959.392233,10790.89891,7539.277529,6688.594798,7476.491309,4836.846954,9153.034689,10687.05252,5143.271414,8759.571617,7924.382876,11920.3405,13799.02193
D3ZCS3,16903.71898,19191.21249,20178.47082,26748.40338,14713.18416,25103.36267,20270.03096,11388.89105,54742.21441,31525.21696,10789.35355,24368.85785,29043.35413,25647.32392,42099.07791
D3ZCT5,9510.181619,13322.83934,16731.0148,20217.63592,17617.47078,11319.35262,16251.44183,9342.446171,23977.96104,19794.73442,10121.53845,3785.987695,4261.158065,5260.011911,4220.654451
D3ZCV0,42318.97023,47517.15675,397408.6849,42262.31414,53124.92957,49184.88563,72999.04839,75309.35149,80719.30154,69407.61574,12780.51217,40085.52168,19719.2307,16332.53706,106361.0179
D3ZCZ9,508888.3732,709546.9254,336171.6512,554863.0224,504261.2974,472569.647,467520.1457,484809.8573,832199.0789,562089.206,424512.5921,239129.9113,377683.1005,450616.6239,407499.4672
D3ZD09,1122597.465,1285254.762,1372406.705,1579876.023,1360828.056,953050.8483,1218945.433,937170.0389,1623831.256,1651689.525,760983.7725,800695.227,711876.0658,863443.2894,543023.3666
D3ZD11,580.7258389,1717.135519,2289.1108,1276.481666,1080.948448,1572.442289,2953.134256,1330.436702,2338.329873,3257.592516,2508.721928,3662.405838,3729.761573,5639.024895,5869.764363
D3ZD23,5118.58633,5413.206091,607.5119744,3030.827988,1155.890686,5640.938413,5911.15705,4032.356033,8239.769762,9017.035143,2376.663837,4032.809747,561.4109688,4342.005578,2275.803729
D3ZD97,1522.806462,1252.322928,1775.184485,2051.880493,2054.867942,6885.550875,2892.526189,2847.110247,9008.97802,2044.844968,2770.930511,1784.469261,5098.30951,4209.841774,8895.761228
D3ZDI7,14399.60307,3211.224916,6475.471562,15335.87985,7200.828688,17298.40589,14017.17411,12736.83527,5861.815434,18409.22872,27748.13831,14796.14496,12966.25394,35413.43472,37607.90138
D3ZDK7,3897.354841,4563.656057,2737.982339,3162.199976,1664.05843,2947.84524,2259.309079,2125.251231,2409.076017,5908.579685,1349.343075,1014.279027,1674.695593,1604.153417,1243.542885
D3ZDP2,4451.161028,10557.02179,1464.466553,2135.6292,1956.684814,4806.894003,1060.366797,3882.484441,5209.279478,1930.180136,62.54737783,1911.760522,62.50156642,51.009302,75.42066184
D3ZE15,613907.1092,726326.7513,764505.2934,812266.0555,519178.3201,548812.0492,723555.5535,585984.4358,811949.6035,1105030.115,575881.3939,316915.2196,429538.018,709386.8998,537046.986
D3ZEG8,7659.522746,10559.30475,16453.94148,17550.88116,12112.18285,6676.935672,13564.23482,4904.35668,19254.66898,17657.58857,4336.860146,11782.73909,7470.519102,3731.236322,7684.017212
D3ZEH6,13268.22862,17803.73777,9574.351464,13682.41772,9333.166255,11132.80649,10612.14812,11498.25681,12034.84763,25394.32118,9939.828475,14080.13161,29744.62694,29206.72036,22257.95846
D3ZEJ2,1892.057827,2611.831274,1913.210409,1572.095443,390.9746133,1145.125996,1227.076393,1075.970038,1323.093604,2942.247713,3362.5137,2047.739609,1751.947808,2539.943263,2378.723152
D3ZF11,2398.578049,10462.84929,14996.43369,12095.71717,8551.32747,7879.908357,7578.252993,3417.882491,6629.936462,5447.670765,3218.54124,12967.79731,3217.720211,2622.057266,9232.077595
D3ZF13,372181.5195,405894.8575,496510.2771,564788.246,315669.4732,346821.7329,414379.5921,295665.6031,496098.5576,493581.4411,179841.5819,280953.4859,311112.6742,342878.1938,304911.3777
D3ZF39,304.2444916,1024.653793,700.2078189,2232.581863,1669.497796,2218.816306,2899.509827,3309.281837,1177.867137,1897.89138,3191.501172,1560.130155,1392.559519,1083.04269,5586.330846
D3ZF54,1.1021,4888.922148,4812.07403,6714.732723,3592.203148,5946.157862,5391.873138,5665.86641,7210.308181,4912.722656,1686.836085,3768.856084,6741.195376,9484.538557,7119.160343
D3ZF77,253713.6634,270526.1802,235959.2121,330106.4086,250397.1973,290837.0742,298870.096,265268.2231,403385.8588,399288.9787,104461.2522,128853.1179,115199.4888,187225.3299,133304.9844
O35802,50463.90293,52392.43816,43227.26798,55418.05705,46858.6812,45387.33943,41064.833,38293.76783,89342.31639,73820.85498,63957.51349,37589.96867,54204.46192,42623.16597,55431.89576
D3ZFH5,1836.423025,3603.781526,2473.805059,5362.958807,3232.900669,3407.381642,2035.962676,1967.053433,4693.801228,3129.429938,1330.623601,3288.048485,2250.861344,1923.448253,888.0502794
D3ZFJ6,21202.29966,33151.00033,17228.34226,37093.4832,20234.40555,11337.67411,21273.18175,11568.46692,11878.55972,23122.85935,1598.329413,2235.552783,1540.534802,4186.265147,1291.145601
D3ZFQ8,1438515.316,1869181.291,1941683.841,2517876.412,1594610.492,1187565.982,1246929.898,1351409.728,1959374.577,2273115.957,528849.285,968692.3603,1052077.537,1128040.359,720513.3634
D3ZFR9,6669.971491,8042.901598,1358.425354,1854.562887,3252.295537,4643.666137,5898.187435,1986.766272,6474.056278,4977.697176,2158.978227,2203.095467,3428.494767,778.4502619,2717.281631
D3ZFU9,14767.80819,13098.53759,21468.71315,16359.55761,14280.23337,9684.991998,15701.72917,12714.33203,15310.77787,5500.470839,13945.50755,7678.962516,6899.963543,11427.25228,26586.77534
D3ZFY8,29603.58448,12356.5725,17484.34779,24712.91657,15774.13335,20025.39383,19029.43623,19116.9546,38364.60178,19226.37272,13769.65919,11576.28126,21427.53129,21604.26991,20812.95778
D3ZG43,697770.1064,797098.8063,680681.0387,747210.5916,843100.2309,676437.9165,714177.5153,579998.5733,930048.893,1017029.992,204877.992,417811.1157,391428.0478,537304.4979,508943.3079
D3ZGQ1,4658.704555,8293.457504,5241.793043,7621.948595,2095.251045,5679.663396,5539.028517,4360.768354,7933.309578,9470.930524,1648.028524,8512.115061,1591.664892,2648.52797,3214.48866
D3ZH00,4.594919404,12.48321218,17.55263828,2295.78284,6.18252993,725.7810369,80.3266818,121.8499192,137.5075096,96.00254536,2544.623244,3625.165329,2816.760461,2428.998409,3950.441643
D3ZH23,11631.6425,17842.54824,13907.93137,17774.1616,7746.962041,14442.33468,12533.64828,11472.15304,15608.40437,8826.47849,9182.947839,13388.52226,16156.20376,17358.45695,19179.31069
D3ZHG0,402.3122592,84.05322785,171.8648711,967.8947454,236.2402671,689.7210037,718.9164175,902.1549885,572.9446361,530.8921723,3054.852344,1472.586141,76.5397258,1396.544411,72.60259073
D3ZI16,3797.222323,7399.104197,7008.550403,9807.278107,4078.638157,3496.40745,5922.131358,5047.027242,4612.531512,8471.169718,1400.479044,3670.410348,5661.796243,4511.420459,3475.578402
D3ZIJ5,755.8373397,867.9376181,3157.550512,1706.290048,2973.569733,3830.316694,3184.193154,2269.226978,2369.268957,3084.617454,2882.814033,2073.949499,2517.064508,3018.750788,2459.671018
D3ZIL6,20926.14583,22470.6982,32226.6912,21259.85859,14832.41045,16955.71066,20092.94567,15085.72373,28930.24886,27538.74522,27736.41508,24784.21392,29558.92991,27214.15891,33170.84474
D3ZIM7,23224.21672,22845.1052,23205.20953,20458.71946,37301.34752,26073.5691,20201.19218,20738.0882,36269.66444,44336.84387,27.73800974,32.50622678,43.35911867,59.66500986,69.75063221
D3ZIN7,6813.935419,11939.35983,6784.465767,12870.15165,4414.065137,7908.223394,6661.400107,9044.053173,10100.27526,12368.97968,2934.469489,4927.16752,4526.295299,7593.019784,3302.935995
D3ZJ32,2035.082535,2639.569354,1973.923941,2929.869626,2928.296706,2262.496408,1655.024209,1561.499996,1658.894098,3207.306733,3208.573117,2810.901478,3670.742454,2191.346046,6399.365999
D3ZJ91,14114.35114,13374.77691,13256.10681,18170.28039,16042.80458,9421.828703,5617.345109,7754.617383,12656.60166,24407.79349,801.4949629,825.303626,2629.716973,1167.779534,927.5373522
D3ZJB1,30031.72996,31115.73301,40289.90777,25082.33072,20657.46659,22671.18425,17267.56225,11692.68483,11383.87455,9269.125733,12750.47141,18890.15993,19324.83486,22226.01914,34111.75744
Q642E2,32518.18487,20177.45531,23797.66122,41102.146,27696.21345,30735.14034,38665.45196,36020.04021,43015.86551,41575.09566,61579.89714,14290.49409,21386.57696,40266.17731,23665.07521
D3ZJS3,4128.446365,4800.342923,1977.052189,4331.640548,2981.646355,4950.134777,6133.636052,3893.871074,5810.03657,3969.930352,2951.757316,2244.875111,4496.224717,6404.219101,8146.587523
D3ZJX5,154480.2433,160076.115,163390.2628,229541.1947,156093.0437,153176.0246,185789.911,144047.7561,224510.9624,278384.7496,66766.69101,64602.26776,64786.38828,108998.0954,78466.08786
D3ZJY1,14256.17433,9766.543591,5287.056857,9051.388503,17150.45533,7512.229272,7312.375631,9697.097279,17430.85716,12180.40799,1860.353531,2354.253844,9429.033842,2416.401757,2063.822795
D3ZJZ0,1213.351099,3319.26645,3350.224994,5258.810731,2355.900604,2459.187719,2186.236777,6427.37614,6706.653446,4886.851936,16671.15711,6190.318543,15035.8503,10736.79403,15063.1076
D3ZKG1,118119.9878,197242.8587,113472.3765,184529.0448,122110.8025,145122.8948,123366.0972,117867.4838,170734.3354,225624.3753,164205.732,146560.66,160114.6104,190350.9165,180304.2304
D3ZKU5,28829.17632,43757.6767,39659.78942,49603.86405,32394.3888,41083.03734,29538.82499,36309.43191,70268.39777,44896.60405,35450.29642,55240.89351,65459.61018,64440.97274,43808.49282
D3ZL10,7757.461028,5955.696727,4472.818815,5870.346929,5703.63213,2233.764971,2464.62825,877.9415055,3382.138059,4583.946246,3124.239175,9534.154569,1395.981727,3338.719239,4515.453145
D3ZL85,49901.42679,67290.52647,48898.33314,57515.85468,29326.37206,35489.56825,37826.41683,45884.11154,67229.61744,62607.78668,36934.01695,33919.60714,43776.81559,33428.95669,23544.4652
D3ZLK9,1880.09387,2428.908336,1240.573429,2149.352417,1655.384718,1344.464607,1627.688225,2860.882227,1336.653292,3556.660599,8073.637769,1385.659102,3932.569668,853.8779145,3633.144542
D3ZLT1,218086.6071,188481.9632,208768.9987,295204.931,203387.9723,152934.514,204176.8519,173923.061,279232.1119,308291.5584,142525.0948,127872.0772,79563.60915,99991.82548,132632.3517
D3ZM09,5455.643854,7750.681508,7264.555935,12989.58073,10189.1781,2773.957595,5461.210756,4931.360565,8659.708549,3593.316295,8711.820773,9827.490637,2036.440171,5722.517888,5786.806333
D3ZM21,23594.56257,51752.0652,22401.44153,54331.32667,21725.55837,35673.61599,24048.682,17436.86252,58546.80545,51343.1093,13759.40137,15866.99247,19230.02278,13955.33985,16368.16974
D3ZM69,240933.5207,387739.5425,257237.6767,367619.0062,333740.2237,330557.2422,393209.1697,235896.9909,474890.9695,492218.4318,36769.15912,127681.726,172832.8943,265782.6371,281933.625
D3ZMR1,12631.36221,15496.79707,8343.593039,15232.02848,6457.449995,12162.14137,16388.62059,13477.19196,4447.274044,1841.783016,3787.920192,4927.16752,3947.043948,9500.031766,1278.156826
D3ZMR9,4997.153557,11104.93446,2955.734916,3517.000755,6664.035647,10898.79103,14868.68004,13837.6939,15093.33383,16992.62523,12332.09886,3713.703046,8482.596035,10744.87745,13906.48854
D3ZN79,48108.03239,27594.25254,39294.61445,12983.64636,20339.34666,32225.011,35783.70053,46122.64591,40066.10132,50367.82974,55532.9117,41737.18437,21493.73145,66747.44006,61951.02132
D3ZNJ5,16416.70349,15533.32458,17260.26314,15411.54298,21175.02959,15143.54825,12528.16114,12989.32166,20678.24787,17303.60311,14459.864,16930.51877,10909,14527.24137,18062.12183
D3ZNK1,1378.896052,2202.83729,4708.394983,2539.685203,2565.563073,2895.878812,3444.333947,2580.941898,1151.773861,4652.295227,266.6329876,465.016736,312.5708643,597.5461314,755.8845641
D3ZNQ6,9112.006313,11350.92443,29214.6361,13465.07163,6745.351282,10311.6704,12406.44617,11203.46433,14746.10289,10855.11291,7631.086066,10178.90824,10594.26876,13167.20703,7699.789297
D3ZNY3,20309.08115,34030.51434,28620.26915,32626.39079,29449.44436,26403.77241,32429.55539,24387.21401,36327.42301,42920.24039,23275.72839,12186.38124,28944.0539,35601.37407,13272.51287
D3ZP47,25185.12305,21915.36586,28131.24112,39244.69011,24584.24231,30062.65821,35160.16076,15785.57458,48554.57269,45507.31167,3812.026068,18315.68978,22554.05595,25342.17506,21378.1239
D3ZPF2,5928.744625,9551.373713,3917.267665,10187.81919,5558.582621,8392.493819,9353.096611,6522.339821,12511.86546,14463.11794,3869.689671,5404.509754,19200.28882,9012.332472,3378.471872
D3ZPU3,209946.491,331053.4094,353849.4396,381327.3867,233287.9492,240494.6032,203283.9429,171987.7821,304707.0393,418172.6142,137396.1843,216907.6293,142807.1973,217107.0153,235405.995
D3ZQN7,127817.4831,122949.3232,143075.809,167371.3151,114666.0268,137057.2731,164300.2362,129119.1051,180091.2239,201057.1228,160769.362,171848.0844,179026.5359,241033.9194,186427.5079
D3ZRH1,34081.45107,32546.58415,18321.31349,39477.61388,33725.1081,31362.23515,32239.00163,28819.90273,45833.80425,49532.1594,5309.301569,6181.045017,15031.92317,20616.07261,3132.458384
D3ZRJ6,70563.72796,55730.71033,84041.31675,84378.37898,71305.0166,74310.31737,82895.87168,67491.72504,142731.6212,119541.2196,90928.25551,56832.03429,49226.54692,85158.76162,69631.40478
D3ZRM9,148116.931,157696.1192,146963.7733,209816.8528,108671.7463,172950.7471,182243.2168,134065.3178,236286.9157,315093.3723,138304.7341,122117.614,137415.8117,202294.1599,215629.0462
D3ZRN5,894.0748117,1494.966526,2226.354335,1744.03537,2040.527826,1656.179851,1011.122686,1296.597829,1804.581604,4286.995462,3555.873624,913.1030141,1915.148018,2926.195701,2853.277143
D3ZS25,12478.3002,14193.79223,8441.798327,13404.24441,5922.854673,19222.99564,14378.82718,11716.98833,17723.72709,8855.591313,4723.506727,8682.94306,6308.650297,7543.845683,4069.428053
D3ZS58,178504.5569,172444.1023,268346.1462,282460.8845,153719.5065,194911.557,234680.4176,191331.5694,306378.6402,375178.2683,209406.0873,113068.6109,142094.7041,280359.7262,187765.0419
D3ZS75,17292.7962,3323.204579,7906.165809,21460.88517,8994.717415,13867.28958,13872.51288,14835.93775,17265.73561,19434.1324,5297.724884,7005.900212,6567.279712,8544.168116,11585.51903
D4A8M5,5133.624936,6644.582773,5249.198683,10784.96454,3956.280118,4933.478878,4495.322707,5529.946819,4073.88188,5845.391627,3626.286238,6495.368535,7181.594706,2975.908694,1947.078484
D3ZSY4,3.786396802,15.48796256,24.1263293,9.511013972,12.03733427,71.01609757,141.5645787,104.6896911,245.474781,6426.589432,2765.874871,2540.895636,2758.975587,4320.853977,971.2971366
D3ZT71,8632.483363,7498.413372,8788.459181,9072.900568,12972.0407,8536.150994,21198.85582,11718.78859,15734.11421,19984.62941,15081.19487,14284.14905,11979.98385,16478.71212,23155.57524
D3ZT90,82856.85524,93670.23921,83307.13631,103450.7983,69827.05008,78311.8984,70644.56221,66069.5201,93263.10408,111204.3658,93837.08045,135632.549,144793.2019,109543.7258,133250.8645
D3ZT98,7493.081191,15728.51847,8547.775672,12919.11016,14433.52432,14389.03579,16945.31689,7053.416337,11752.17039,22086.70753,5637.77165,9495.108165,5242.491199,10748.24554,2571.621855
D3ZTN2,8597.161367,42197.83779,30807.48846,37475.50787,26411.09684,29098.69774,30999.40456,8903.18288,50902.28872,68441.59935,2299.144025,14028.88321,16593.23697,15064.11475,4276.86181
D3ZTR1,13569.00082,13729.77866,8893.798113,15867.74721,2190.192538,11082.00598,10397.65044,9953.634238,9810.802885,14588.8324,3305.682639,4766.686816,10260.4629,3994.284073,3402.36194
Q5BJB3,121834.1499,121585.249,98622.7789,141534.5784,80040.95252,94364.02624,53519.66586,73144.53956,155356.9653,188128.383,42462.98244,46133.80893,65986.96734,49469.81724,81311.24702
D3ZTW7,12929.99369,12949.57384,16466.07143,26108.23387,16358.17737,11269.3849,14564.39262,11239.46952,13297.38203,21415.78931,7933.691791,5162.910161,9512.064543,9374.065234,4314.745723
D3ZTW8,11702.82169,8142.210773,10729.24924,13649.03691,11022.11387,4305.13489,12292.21369,13939.85862,15585.30095,12672.67936,7494.070885,3846.204569,12514.63425,8738.170034,6311.227928
D4AD15,13790.56611,21980.43049,16254.75514,28982.69137,22181.58522,28148.47839,23673.06164,24987.15046,35251.75457,35827.95981,10901.86554,14724.88528,19768.03929,9019.068661,23419.21636
D3ZU74,2783.266771,3056.953261,3062.617785,4248.856175,3315.150325,2181.090682,2167.723547,3329.129706,7337.377038,5144.63275,536.9501421,6868.749733,2030.998293,3068.625501,2991.43745
D3ZUC9,2005.005311,2378.397639,1909.18837,2422.778229,2090.525948,1613.189086,3248.093501,1998.783009,3055.700208,3132.870537,1570.991732,2567.398376,3402.800134,2060.462111,1404.41077
D3ZUI1,4432.911332,1945.946141,665.9974236,5138.41732,4106.439315,4656.158064,3963.218808,2679.236056,2345.949286,7061.844456,2688.355059,1749.278696,4137.060826,5115.45354,4095.173654
D3ZUL3,169770.3889,194063.8236,266609.6498,207049.9556,177312.0278,204801.0002,179389.8988,150042.62,221575.468,198417.1193,275693.5915,415292.6229,248951.8514,378175.7663,311892.8417
D3ZUM4,2577.261335,3925.109489,4944.290346,5430.536383,982.7103742,4099.684299,5542.021513,2766.2786,1241.605418,2783.384345,11256.49306,7758.031471,1379.992711,7302.690509,3470.630296
D3ZUU6,4.68645983,7.878860517,1.2121,6.514584636,641.2396742,5358.204437,1801.032285,2048.33515,6361.732847,1975.834345,5092.837456,8228.05251,12519.68341,11229.20864,13281.79055
D3ZUX5,263764.3787,283265.1501,213167.6973,374005.8654,274638.0458,223626.3361,242083.0817,268702.2179,360902.7311,348943.6453,316878.7425,243000.3856,189068.7626,308415.9073,268689.7183
D3ZUX7,113089.2784,110318.7944,118190.2839,120096.6889,109380.5109,83729.23129,108411.1192,99770.37613,141875.4354,151757.2044,26380.18462,45681.35878,46711.50209,44627.17891,21949.47516
